date,address,county,price,description,size,locality
2018-12-19,"186 An Caislean, Ballincollig, Co Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2018-12-19,"26 Willow Grove, Ballincollig, Cork",Cork,420000,second-hand,1-38 m2,Ballincollig
2018-12-19,"72 Coopers Grange, The Old Quarter, Ballincollig",Cork,262000,second-hand,1-38 m2,Ballincollig
2018-12-20,"1 The Quadrants, Ballincollig Town Centre, Ballincollig",Cork,21365638,second-hand,1-38 m2,Ballincollig
2018-12-20,"10 The Crescent, Old Fort Rd, Ballincollig",Cork,7841410,second-hand,1-38 m2,Ballincollig
2018-12-21,"18 Old Quarry, Coolroe, Ballincollig",Cork,226000,second-hand,1-38 m2,Ballincollig
2018-12-21,"29 The Abbey, Classes Lake, Ballincollig",Cork,205000,second-hand,1-38 m2,Ballincollig
2018-12-21,"30 The Square, Highfield Park, Ballincollig",Cork,250000,second-hand,1-38 m2,Ballincollig
2018-12-21,"33 Leslies Arch, Old Quater, Ballincollig",Cork,363700,new,1-38 m2,Ballincollig
2019-01-04,"25 Coopers Grange, Old Quarter, Ballincollig",Cork,308370,new,1-38 m2,Ballincollig
2019-01-07,"131 Leslies Arch, Old Quarter, Ballincollig",Cork,340000,second-hand,1-38 m2,Ballincollig
2019-01-09,"26 Coopers Grange, Old Quarter, Ballincollig",Cork,308370,new,1-38 m2,Ballincollig
2019-01-11,"13 Mossgrove, Classis Lake, Ballincollig",Cork,428500,second-hand,1-38 m2,Ballincollig
2019-01-15,"37 Distillery Court, The Maltings, Ballincollig",Cork,230000,second-hand,1-38 m2,Ballincollig
2019-01-16,"35 Leslies Arch, Old Quarter, Ballincollig",Cork,350000,second-hand,1-38 m2,Ballincollig
2019-01-16,"8 Maglin View, Maglin Rd, Ballincollig",Cork,336000,second-hand,1-38 m2,Ballincollig
2019-01-18,"5A Leo Murphy Terrace, Ballincollig, Co Cork",Cork,196000,second-hand,1-38 m2,Ballincollig
2019-01-21,"10 Woodview, Fionn Laoi, Ballincollig",Cork,299559,new,1-38 m2,Ballincollig
2019-01-25,"6 Westcourt Heights, Ballincollig, Co. Cork",Cork,150000,second-hand,1-38 m2,Ballincollig
2019-01-28,"17 The Crescent, Highfield Park, Ballincollig",Cork,275000,second-hand,1-38 m2,Ballincollig
2019-01-29,"37 The Crescent, Old Fort Road, Ballincollig",Cork,256000,second-hand,1-38 m2,Ballincollig
2019-02-01,"17 Glincool Grove, Ballincollig, Cork",Cork,225000,second-hand,1-38 m2,Ballincollig
2019-02-04,"1 Chapel Lane, Ballincollig, Co Cork",Cork,180000,second-hand,1-38 m2,Ballincollig
2019-02-04,"15 Coopers Grange, Old Quarter, Ballincollig",Cork,361233,new,1-38 m2,Ballincollig
2019-02-05,"60 Castle Ave, Muskerry Estate, Ballincollig",Cork,150000,second-hand,1-38 m2,Ballincollig
2019-02-14,"16 Coopers Grange, Old Quarter, Ballincollig",Cork,361233,new,1-38 m2,Ballincollig
2019-02-21,"156 An Caislean View, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-02-22,"42 The Green, Coolroe Meadows, Ballincollig",Cork,365000,second-hand,1-38 m2,Ballincollig
2019-02-25,"10 Leesdale Court, Ballincollig, Cork",Cork,256000,second-hand,1-38 m2,Ballincollig
2019-02-28,"27 Parknamore Rise, Ballincollig, Co Cork",Cork,97393,second-hand,1-38 m2,Ballincollig
2019-03-01,"22 Prospect Lawn Coolroe, Ballincollig, Cork",Cork,605000,second-hand,1-38 m2,Ballincollig
2019-03-06,"31 Coopers Grange, Old Quarter, Ballincollig",Cork,296637,new,1-38 m2,Ballincollig
2019-03-08,"19 Tara, An Caislean, Ballincollig",Cork,230000,second-hand,1-38 m2,Ballincollig
2019-03-08,"32A Coopers Grange, Old Quarter, Ballincollig",Cork,224669,new,1-38 m2,Ballincollig
2019-03-11,"13 Avoncourt, Ballincollig, Cork",Cork,330000,second-hand,1-38 m2,Ballincollig
2019-03-11,"19 Holly Rd, Muskerry Estate, Ballincollig",Cork,290000,second-hand,1-38 m2,Ballincollig
2019-03-11,"32B Coopers Grange, Old Quarter, Ballincollig",Cork,224669,new,1-38 m2,Ballincollig
2019-03-12,"65 Church View, Ballincollig, Cork",Cork,227500,second-hand,1-38 m2,Ballincollig
2019-03-13,"33 Old Quarry, Ballincollig, Quarry",Cork,248000,second-hand,1-38 m2,Ballincollig
2019-03-14,"12 The Oaks, Classis Lake, Ballincollig",Cork,368000,second-hand,1-38 m2,Ballincollig
2019-03-14,"147 Leslies Arch, Old Quarter, Ballincollig",Cork,260000,second-hand,1-38 m2,Ballincollig
2019-03-15,"6 Waltham Abbey, Old Quarter, Ballincollig",Cork,600000,second-hand,1-38 m2,Ballincollig
2019-03-15,"63 Westcourt Heights, Ballincollig, County Cork",Cork,213000,second-hand,1-38 m2,Ballincollig
2019-03-15,"8 The Avenue, Coolroe Heights, Ballincollig",Cork,266000,second-hand,1-38 m2,Ballincollig
2019-03-15,"Poulavone, Ballincollig, Co Cork",Cork,325000,second-hand,1-38 m2,Ballincollig
2019-03-18,"Apt 4 Block 3, Tus Abhaile, Time Square Ballincollig",Cork,208000,second-hand,1-38 m2,Ballincollig
2019-03-20,"Apt A Brompton House, The Cloisters, Ballincollig",Cork,101579,second-hand,1-38 m2,Ballincollig
2019-03-21,"1 Leeview, Ballincollig, Cork",Cork,265000,second-hand,1-38 m2,Ballincollig
2019-03-27,"10 Tudor Grove, Station Rd, Ballincollig",Cork,260000,second-hand,1-38 m2,Ballincollig
2019-03-28,"14 Coolroe Heights, Ballincollig, Cork",Cork,315000,second-hand,1-38 m2,Ballincollig
2019-03-28,"3 Woodberry, Greenfields, Ballincollig",Cork,690000,second-hand,1-38 m2,Ballincollig
2019-03-29,"14 Westcourt Heights, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2019-03-29,"33 Coopers Grange, Old Quarter, Ballincollig",Cork,290748,new,38-125 m2,Ballincollig
2019-04-02,"1 Carriglyn, Ballincollie, Dublin Pike",Cork,505000,second-hand,1-38 m2,Ballincollig
2019-04-03,"27 Coopers Grange, Old Quarter, Ballincollig",Cork,350000,new,1-38 m2,Ballincollig
2019-04-05,"19 Island Way, Muskerry Estate, Ballincollig",Cork,240000,second-hand,1-38 m2,Ballincollig
2019-04-11,"3 Cranford Grove, Ballincollig, Cork",Cork,275444,second-hand,1-38 m2,Ballincollig
2019-04-11,"59 Willow Grove, Ballincollig, Cork",Cork,289450,second-hand,1-38 m2,Ballincollig
2019-04-12,"71 The Crescent, Old Fort Rd, Ballincollig",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-04-16,"8 The Mews, Heathfield, Carriganarra",Cork,317180,new,1-38 m2,Ballincollig
2019-04-17,"10 Cranford Pines, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2019-04-17,"24 Coopers Grange, Old Quarter, Ballincollig",Cork,308369,new,1-38 m2,Ballincollig
2019-04-17,"4 The Mews, Heathfield, Carriganarra",Cork,317180,new,1-38 m2,Ballincollig
2019-04-18,"7 The Mews, Heathfield, Carriganarra",Cork,317180,new,1-38 m2,Ballincollig
2019-04-25,"No. 6 The Mews, Heathfield, Carriganarra",Cork,317181,new,1-38 m2,Ballincollig
2019-04-26,"5 The Mews, Heathfield, Carriganarra",Cork,324912,new,1-38 m2,Ballincollig
2019-04-29,"13 Innishmore Court, Ballincollig, Cork",Cork,53428,second-hand,1-38 m2,Ballincollig
2019-04-29,"23 Coopers Grange, Old Quarter, Ballincollig",Cork,308370,new,1-38 m2,Ballincollig
2019-04-30,"12  The Avenue, Coolroe Heights, Ballincollig",Cork,378854,new,1-38 m2,Ballincollig
2019-04-30,"70 An Caislean, Ballincollig, Cork",Cork,250000,second-hand,1-38 m2,Ballincollig
2019-05-03,"101 Caislean Grove, An Caislean, Ballincollig",Cork,255000,second-hand,1-38 m2,Ballincollig
2019-05-03,"55  Millers Court, Old Quarter, Ballincollig",Cork,303965,new,1-38 m2,Ballincollig
2019-05-03,"98 Beech Park, Ballincollig, Cork",Cork,232000,second-hand,1-38 m2,Ballincollig
2019-05-09,"12 The Stables, Ballincollig, Cork",Cork,340000,second-hand,1-38 m2,Ballincollig
2019-05-10,"174 North East Quadrant, The Quadrants, Ballincollig",Cork,172500,second-hand,1-38 m2,Ballincollig
2019-05-13,"Hillside, Flynns Road, West Village Ballincollig",Cork,170000,second-hand,1-38 m2,Ballincollig
2019-05-14,"2 The Mews, Heathfield, Carriganarra",Cork,317181,new,1-38 m2,Ballincollig
2019-05-21,"1 Oldcourt, Greenfields, Ballincollig",Cork,300000,second-hand,1-38 m2,Ballincollig
2019-05-28,"1 Oak Ave, Classis Lake, Ballincollig",Cork,251000,second-hand,1-38 m2,Ballincollig
2019-05-30,"3 The Mews, Heathfield, Carriganarra",Cork,324911,new,1-38 m2,Ballincollig
2019-05-30,"Rostrevor, Clash Rd, Carrigrohane",Cork,703350,second-hand,1-38 m2,Ballincollig
2019-05-31,"153 An Caislean Ballincollig, Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2019-06-05,"23 Steeplewoods, Carrigrohane",Cork,387664,new,1-38 m2,Ballincollig
2019-06-06,"1 The Mews, Heathfield, Carriganarra",Cork,466960,new,1-38 m2,Ballincollig
2019-06-13,"12 Citi West Mews, Ballincollig, Cork",Cork,225000,second-hand,1-38 m2,Ballincollig
2019-06-14,"10 The Mews, Heathfield, Carriganarra",Cork,317178,new,1-38 m2,Ballincollig
2019-06-14,"14 Limeworth, Ballincollig, Cork",Cork,675000,second-hand,1-38 m2,Ballincollig
2019-06-17,"54 Coopers Grange, Old Quarter, Ballincollig",Cork,290000,second-hand,1-38 m2,Ballincollig
2019-06-17,"98 Coopers Grange, Old Quarter, Ballincollig",Cork,310000,second-hand,1-38 m2,Ballincollig
2019-06-17,"Castle Lodge, Castle Rd, Ballincollig",Cork,320000,second-hand,1-38 m2,Ballincollig
2019-06-21,"40 The Brambles, Classis Lake, Ballincollig",Cork,311000,second-hand,1-38 m2,Ballincollig
2019-06-21,"43 Parknamore Heights, Ballincollig, Co Cork",Cork,285000,new,1-38 m2,Ballincollig
2019-06-24,"4 Station Rd, Ballincollig, Cork",Cork,180000,second-hand,1-38 m2,Ballincollig
2019-06-25,"14 The Mews, Heathfield, Carriganarra",Cork,273127,new,1-38 m2,Ballincollig
2019-06-25,"31 The Lawn, Coolroe Meadows, Ballincollig",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-06-25,"35 Manor Hill, Ballincollig, Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2019-06-27,"113 An Caislean Way, Ballincollig, Cork",Cork,250000,second-hand,1-38 m2,Ballincollig
2019-06-27,"12 The Mews, Heathfield, Carriganara",Cork,333722,new,1-38 m2,Ballincollig
2019-06-27,"21 Coopers Grange, Old Quarter, Ballincollig",Cork,317180,new,1-38 m2,Ballincollig
2019-06-28,"77 An Caislean, Ballincollig, Cork",Cork,255000,second-hand,1-38 m2,Ballincollig
2019-06-28,"Coolatubrid, Carrigrohane, Cork",Cork,253000,second-hand,1-38 m2,Ballincollig
2019-07-01,"13 The Mews, Heathfield, Carriganarra",Cork,317180,new,1-38 m2,Ballincollig
2019-07-02,"F06 Eden Hall, Carrigrohane, Model Farm Rd",Cork,175000,second-hand,1-38 m2,Ballincollig
2019-07-03,"11 The Mews, Heathfield, Carriganarra",Cork,311400,new,1-38 m2,Ballincollig
2019-07-03,"90 An Caislain Grove, Ballincollig, Cork",Cork,242000,second-hand,1-38 m2,Ballincollig
2019-07-04,"145 Leslies Arch, Old Quarter, Ballincollig",Cork,295000,second-hand,1-38 m2,Ballincollig
2019-07-10,"23 Parknamore Rise, Ballincollig, Co Cork",Cork,265000,second-hand,1-38 m2,Ballincollig
2019-07-10,"52 The Cresent, Old Fort Road, Ballincollig",Cork,253000,second-hand,1-38 m2,Ballincollig
2019-07-11,"17 The Mews, Heathfield, Carriganarra",Cork,273127,new,1-38 m2,Ballincollig
2019-07-12,"15 The Mews, Heathfield, Carriganarra",Cork,273127,new,1-38 m2,Ballincollig
2019-07-12,"19 Steeplewoods, Carrigrohane, Cork",Cork,383259,new,1-38 m2,Ballincollig
2019-07-12,"20 The Cloisters, Ballincollig, Cork",Cork,280000,second-hand,1-38 m2,Ballincollig
2019-07-12,"35 The Lawn, Coolroe Meadows, Ballincollig",Cork,332000,second-hand,1-38 m2,Ballincollig
2019-07-12,"Cois Coillte, Coolatanavally, Carrigrohane",Cork,530000,second-hand,1-38 m2,Ballincollig
2019-07-15,"7 Fernwalk, Greenfields, Ballincollig",Cork,630000,second-hand,1-38 m2,Ballincollig
2019-07-16,"18, Steeplewoods, Carrigrohane",Cork,387665,new,1-38 m2,Ballincollig
2019-07-18,"21 Parknamore Rise, Ballincollig, Co Cork",Cork,266200,second-hand,1-38 m2,Ballincollig
2019-07-18,"59 Millers Court, Old Quarter, Ballincollig",Cork,358487,new,1-38 m2,Ballincollig
2019-07-19,"18 Coopers Grange, Old Quarter, Ballincollig",Cork,308371,new,1-38 m2,Ballincollig
2019-07-19,"Laurel Wood House, Carrigrohane, Ballincollig",Cork,760000,second-hand,1-38 m2,Ballincollig
2019-07-22,"15 Parknamore, Ballincollig, Cork",Cork,285000,second-hand,1-38 m2,Ballincollig
2019-07-23,"19 Coppers Grange, Old Quarter, Ballincollig",Cork,308370,new,1-38 m2,Ballincollig
2019-07-25,"36 Coopers  Grange, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2019-07-26,"17 The Close, Coolroe Meadows, Ballincollig",Cork,325000,second-hand,1-38 m2,Ballincollig
2019-07-26,"20 Cooper'S Grange, Old Quarter, Ballincollig",Cork,308370,new,1-38 m2,Ballincollig
2019-07-31,"112 Leslies Arch, Old Quarter, Ballincollig",Cork,335000,second-hand,1-38 m2,Ballincollig
2019-07-31,"20 Steeplewoods, Carrigrohane, Cork",Cork,383259,new,1-38 m2,Ballincollig
2019-08-01,"46 Woodberry, Greenfields, Ballincollig",Cork,560000,second-hand,1-38 m2,Ballincollig
2019-08-02,"16 The Mews, Heathfield, Carriganarra",Cork,273127,new,1-38 m2,Ballincollig
2019-08-02,"59 Fern Way, Classis Lake, Ballincollig",Cork,221000,second-hand,1-38 m2,Ballincollig
2019-08-04,"3 The Avenue, Highfield Park, Ballincollig",Cork,281000,second-hand,1-38 m2,Ballincollig
2019-08-06,"17 Tara, Ballincollig, Cork",Cork,218000,second-hand,1-38 m2,Ballincollig
2019-08-06,"48 Manor Hill, Ballincollig, Cork",Cork,355000,second-hand,1-38 m2,Ballincollig
2019-08-06,"55 Westcourt, Ballincollig, Coolroe",Cork,262000,second-hand,1-38 m2,Ballincollig
2019-08-06,"99 Oldcourt, Ballincollig, Cork",Cork,349000,second-hand,1-38 m2,Ballincollig
2019-08-08,"100 Leecourt, Ballincollig, Cork",Cork,256850,second-hand,1-38 m2,Ballincollig
2019-08-08,"163 Willow Court, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2019-08-08,"78 Leslies Arch, Old Quarter, Ballincollig",Cork,370000,second-hand,1-38 m2,Ballincollig
2019-08-09,"2 Willowgrove, Coolroe Heights, Ballincollig",Cork,400000,second-hand,1-38 m2,Ballincollig
2019-08-12,"4 Aylsbury Lawn, Ballincollig, Cork",Cork,360000,second-hand,1-38 m2,Ballincollig
2019-08-12,"94 Oldcourt, Greenfields, Ballincollig",Cork,370000,second-hand,1-38 m2,Ballincollig
2019-08-12,"Station Cross, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2019-08-14,"102 The Cloisters, Ballincollig, Cork",Cork,287000,second-hand,1-38 m2,Ballincollig
2019-08-16,"208 The Willows, Carriglee, Ballincollig",Cork,256000,second-hand,1-38 m2,Ballincollig
2019-08-21,"14 Hazel Grove, Ballincollig, Cork",Cork,192500,second-hand,1-38 m2,Ballincollig
2019-08-27,"2 The Crescent Heathfield, Carriganarra, Ballincollig",Cork,281938,new,1-38 m2,Ballincollig
2019-08-28,"182 An Caislean, Ballincollig, Cork",Cork,262500,second-hand,1-38 m2,Ballincollig
2019-08-29,"18 Lisheen Fields, Classis, Ballincollig",Cork,390000,second-hand,1-38 m2,Ballincollig
2019-09-03,"1 The Crescent, Heathfield, Carriganarra",Cork,418501,new,1-38 m2,Ballincollig
2019-09-03,"22 Coopers Grange, Old Quarter, Ballincollig",Cork,350000,new,1-38 m2,Ballincollig
2019-09-04,"5 The Crescent, Heathfield, Carriganarra",Cork,276800,new,1-38 m2,Ballincollig
2019-09-05,"16 Oldcourt, Greenfields, Ballincollig",Cork,430000,second-hand,1-38 m2,Ballincollig
2019-09-06,"21 Steeplwoods, Carrigrohane",Cork,383259,new,1-38 m2,Ballincollig
2019-09-06,"Ballyburden, Ballincollig, Cork",Cork,267000,second-hand,1-38 m2,Ballincollig
2019-09-10,"200 The Willows, Ballincollig, Cork",Cork,245000,second-hand,1-38 m2,Ballincollig
2019-09-11,"Ballincourneenig, Upton, Innishannon",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-09-13,"8 Rosewood, Ballincollig, Cork",Cork,306000,second-hand,1-38 m2,Ballincollig
2019-09-18,"18 The Mews, Heathfield, Carriganarra",Cork,462554,new,1-38 m2,Ballincollig
2019-09-20,"72 Oldcourt, Greenfields, Ballincollig",Cork,355000,second-hand,1-38 m2,Ballincollig
2019-09-20,"8 The Crescent, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-09-23,"148 Leslies Arch, Old Quarter, Ballincollig",Cork,315000,second-hand,1-38 m2,Ballincollig
2019-09-23,"28 Waltham Abbey, Old Quarter, Ballincollig",Cork,339200,second-hand,1-38 m2,Ballincollig
2019-09-23,"45 Fernwalk, Greenfields, Ballincollig",Cork,169000,second-hand,1-38 m2,Ballincollig
2019-09-24,"6 The Crescent, Heathfield, Carriganarra",Cork,325992,new,1-38 m2,Ballincollig
2019-09-24,"No. 3 The Crescent, Heathfield, Carriganarra",Cork,289670,new,1-38 m2,Ballincollig
2019-09-25,"70 Castlepark, Ballincollig, Cork",Cork,185000,second-hand,1-38 m2,Ballincollig
2019-09-27,"70 Fernwalk, Greenfields, Ballincollig",Cork,580000,second-hand,1-38 m2,Ballincollig
2019-09-30,"74 Coopers Grange Old Quarter, Ballincollig, Cork",Cork,315000,second-hand,1-38 m2,Ballincollig
2019-10-02,"30 Wyndham Downs, Ballincollig, Cork",Cork,325000,second-hand,1-38 m2,Ballincollig
2019-10-02,"7  The Cresent, Heathfield, Ballincollig",Cork,325991,new,1-38 m2,Ballincollig
2019-10-03,"35 Bridge Water, Carrigrohane, Cork",Cork,450000,second-hand,1-38 m2,Ballincollig
2019-10-04,"2 The Cloisters, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-10-08,"4 The Crescent, Heathfield, Carriganarra",Cork,281938,new,1-38 m2,Ballincollig
2019-10-10,"33 The Lawn, Coolroe Meadows, Ballincollig",Cork,267500,second-hand,1-38 m2,Ballincollig
2019-10-16,"35  Coopers Grange, Old Quarter, Ballincollig",Cork,346000,new,1-38 m2,Ballincollig
2019-10-17,"17 Greystones, Ballincollig, Cork",Cork,265000,second-hand,1-38 m2,Ballincollig
2019-10-17,"Apt 4 Shalimar Court, Pulavone, Ballincollig",Cork,257500,second-hand,1-38 m2,Ballincollig
2019-10-21,"20 The Mews, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-10-21,"21 The Mews, Heathfield, Carriganarra",Cork,333722,new,1-38 m2,Ballincollig
2019-10-21,"4 Leslies Arch Old Quarter, Ballincollig, Cork",Cork,395000,second-hand,1-38 m2,Ballincollig
2019-10-22,"23 The Mews, Heathfield  Carriganarra, Ballincollig",Cork,325990,new,1-38 m2,Ballincollig
2019-10-23,"59 Castle Ave, Muskerry Estate, Ballincollig",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-10-24,"168 North East Quadrants, Ballincollig, Cork",Cork,194000,second-hand,1-38 m2,Ballincollig
2019-10-24,"92 The Cloisters, Ballincollig, Cork",Cork,270000,second-hand,1-38 m2,Ballincollig
2019-10-25,"4 Oldcourt, Greenfields, Ballincollig",Cork,433000,second-hand,1-38 m2,Ballincollig
2019-10-25,"61 Millers Court, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2019-10-25,"Kiermena, West Village, Ballincollig",Cork,540000,second-hand,1-38 m2,Ballincollig
2019-10-28,"42 Castlepark, Ballincollig, Cork",Cork,185000,second-hand,1-38 m2,Ballincollig
2019-10-29,"102 Leslies Arch, Old Quarter, Ballincollig",Cork,275000,second-hand,1-38 m2,Ballincollig
2019-10-29,"9 Glincool Villas, Ballincollig, Cork",Cork,260000,second-hand,1-38 m2,Ballincollig
2019-10-30,"4 Carriganarra, Ballincollig, Cork",Cork,325000,second-hand,1-38 m2,Ballincollig
2019-10-31,"73 Caislean Dr, Ballincollig, Cork",Cork,280000,second-hand,1-38 m2,Ballincollig
2019-11-01,"Greenfield Rd, Ballincollig, Cork",Cork,555000,second-hand,1-38 m2,Ballincollig
2019-11-04,"26 Barley Grove, The Maltings, Ballincollig",Cork,242500,second-hand,1-38 m2,Ballincollig
2019-11-04,"4 Tudor Grove, Station Rd, Ballincollig",Cork,250000,second-hand,1-38 m2,Ballincollig
2019-11-04,"5 Old Court, Greenfields, Ballincollig",Cork,425000,second-hand,1-38 m2,Ballincollig
2019-11-05,"13 Castle Park, Ballincollig, Cork",Cork,50000,second-hand,1-38 m2,Ballincollig
2019-11-06,"22 Longrange, Powdermills, Ballincollig",Cork,245000,second-hand,1-38 m2,Ballincollig
2019-11-07,"31 The Close, Coolroe Meadows, Ballincollig",Cork,360000,second-hand,1-38 m2,Ballincollig
2019-11-08,"68 Caislean Drive, Ballincollig, Co Cork",Cork,267500,second-hand,1-38 m2,Ballincollig
2019-11-11,"71 Coopers Grange, Old Quarter, Ballincollig",Cork,265000,second-hand,1-38 m2,Ballincollig
2019-11-11,"92 The Green, Coolroe Meadows, Ballincollig",Cork,330000,second-hand,1-38 m2,Ballincollig
2019-11-13,"16 Newgrange, An Caislean, Ballincollig",Cork,215000,second-hand,1-38 m2,Ballincollig
2019-11-13,"3 Manor Hill, Ballincollig, Cork",Cork,268000,second-hand,1-38 m2,Ballincollig
2019-11-14,"88 The Cloisters, Ballincollig, Cork",Cork,282000,second-hand,1-38 m2,Ballincollig
2019-11-15,"26 The Mews, Heathfield, Carriganara",Cork,325990,new,1-38 m2,Ballincollig
2019-11-18,"84 Rosewood Est, Ballincollig, Cork",Cork,350000,second-hand,1-38 m2,Ballincollig
2019-11-18,"No. 22 The Mews, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-11-20,"24 The Mews, Heathfield, Carriganarra",Cork,325990,new,1-38 m2,Ballincollig
2019-11-20,"6 Castlepark, Ballincollig, Cork",Cork,199000,second-hand,1-38 m2,Ballincollig
2019-11-22,"27  The Mews, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-11-22,"58 Manor Hill, Ballincollig, Cork",Cork,135000,second-hand,1-38 m2,Ballincollig
2019-11-25,"3 Coopers Grange, Old Quarter, Ballincollig",Cork,418501,new,1-38 m2,Ballincollig
2019-11-26,"22 Steeplewoods, Carrigrohane",Cork,383259,new,1-38 m2,Ballincollig
2019-11-27,"28 The Mews, Heathfield, Carriganarra",Cork,333722,new,1-38 m2,Ballincollig
2019-11-29,"17 Westgrove, Ballincollig, Cork",Cork,363000,second-hand,1-38 m2,Ballincollig
2019-11-29,"25 The Mews, Heathfield, Carriganarra",Cork,385899,new,1-38 m2,Ballincollig
2019-12-04,"2 Coopers Grange, Old Quarter, Ballincollig",Cork,418502,new,1-38 m2,Ballincollig
2019-12-04,"24 The Heathers, Classis Lake, Ballincollig",Cork,277500,second-hand,1-38 m2,Ballincollig
2019-12-04,"9 The Crescent, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-12-04,"Coolmore Cottage, Ballinveiltig, Carrigrohane",Cork,360000,second-hand,1-38 m2,Ballincollig
2019-12-05,"11 Castle Ave, Muskerry Estate, Ballincollig",Cork,255000,second-hand,1-38 m2,Ballincollig
2019-12-05,"189 Rosewood, Ballincollig, Cork",Cork,242500,second-hand,1-38 m2,Ballincollig
2019-12-05,"37 Coopers Grange, Old Quarter, Ballincollig",Cork,352422,new,1-38 m2,Ballincollig
2019-12-09,"9  Millers Court, Old Quarter, Ballincollig",Cork,325000,second-hand,1-38 m2,Ballincollig
2019-12-09,"No 29 The Mews, Heathfield, Carriganarra",Cork,325991,new,1-38 m2,Ballincollig
2019-12-13,"1 The Avenue, Heathfield, Carriganarra",Cork,453743,new,1-38 m2,Ballincollig
2019-12-15,"No 19  The Mews, Heathfield, Carriganarra",Cork,396475,new,1-38 m2,Ballincollig
2019-12-16,"191 The Willows, Carriglee, Ballincollig",Cork,251000,second-hand,1-38 m2,Ballincollig
2019-12-16,"204 The Willows, Ballincollig, Cork",Cork,220000,second-hand,1-38 m2,Ballincollig
2019-12-16,"30 Coopers Grange, Old Quarter, Ballincollig",Cork,352422,new,38-125 m2,Ballincollig
2019-12-16,"44 Cherry Walk Muskerry Est, Ballincollig, Cork",Cork,21572,second-hand,1-38 m2,Ballincollig
2019-12-16,"No. 5 The Avenue, Heathfield, Carriganarra",Cork,334801,new,1-38 m2,Ballincollig
2019-12-16,"The Willows, Willow Court, Ballincollig",Cork,228000,second-hand,1-38 m2,Ballincollig
2019-12-17,"11 The Cresent, Old Fort Road, Ballincollig",Cork,260000,second-hand,1-38 m2,Ballincollig
2019-12-17,"13 Whitethorn Ave, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2019-12-17,"27 Leslies Arch, Old Quarter, Ballincollig",Cork,360000,second-hand,1-38 m2,Ballincollig
2019-12-17,"4 The Avenue, Heathfield, Carriganarra",Cork,330396,new,1-38 m2,Ballincollig
2019-12-18,"51 The Green, Coolroe Meadows, Ballincollig",Cork,331000,second-hand,1-38 m2,Ballincollig
2019-12-19,"3 The Avenue, Heathfield, Ballincollig",Cork,334801,new,1-38 m2,Ballincollig
2019-12-19,"Apt 12B Time Square, Ballincollig, County Cork",Cork,140000,second-hand,1-38 m2,Ballincollig
2019-12-19,"Hayfield, Carrigrohane, Cork",Cork,680000,second-hand,1-38 m2,Ballincollig
2019-12-20,"7 The Vale, Coolroe Meadows, Ballincollig",Cork,488000,second-hand,1-38 m2,Ballincollig
2020-01-06,"10 The Sycamores, Clases Lake, Ballincollig",Cork,260000,second-hand,1-38 m2,Ballincollig
2020-01-08,"92 Westcourt Hgts, Ballincollig, Cork",Cork,300000,second-hand,1-38 m2,Ballincollig
2020-01-10,"9  The Mews, Heathfield, Carriganarra",Cork,356828,new,38-125 m2,Ballincollig
2020-01-14,"73 Leslies Arch, Old Quarter, Ballincollig",Cork,390000,second-hand,1-38 m2,Ballincollig
2020-01-15,"91 Leslies Arch, Old Quarter, Ballincollig",Cork,330500,second-hand,1-38 m2,Ballincollig
2020-01-17,"7 Churchview, Ballincollig, Cork",Cork,240000,second-hand,1-38 m2,Ballincollig
2020-01-20,"118 Rosewood Est, Ballincollig, Cork",Cork,292500,second-hand,1-38 m2,Ballincollig
2020-01-21,"40 The Close, Coolroe Meadows, Ballincollig",Cork,305000,second-hand,1-38 m2,Ballincollig
2020-01-30,"14 Coopers Grange, Old Quarter, Ballincollig",Cork,415000,second-hand,1-38 m2,Ballincollig
2020-01-30,"23 The Crescent, Highfield Park, Ballincollig",Cork,323000,second-hand,1-38 m2,Ballincollig
2020-01-30,"30 Leslies Arch, Old Quarter, Ballincollig",Cork,372500,second-hand,1-38 m2,Ballincollig
