Entity,Code,Date,short_term_positivity_rate
Bangladesh,BGD,2021-02-21,0.028
Bangladesh,BGD,2021-02-22,0.028
Bangladesh,BGD,2021-02-23,0.028
Bangladesh,BGD,2021-02-24,0.028
Bangladesh,BGD,2021-02-25,0.028
Bangladesh,BGD,2021-02-26,0.029
Bangladesh,BGD,2021-02-27,0.029
Bangladesh,BGD,2021-02-28,0.03
Belarus,BLR,2020-03-10,0.002
Belarus,BLR,2020-03-11,0.001
Belarus,BLR,2020-03-12,0.001
Belarus,BLR,2020-03-13,0.004
Belarus,BLR,2020-03-14,0.004
Belarus,BLR,2020-03-15,0.003
Belarus,BLR,2020-03-16,0.004
Belarus,BLR,2020-03-17,0.004
Belarus,BLR,2020-03-18,0.006
Belarus,BLR,2020-03-19,0.005
Belarus,BLR,2020-03-20,0.006
Belarus,BLR,2020-03-21,0.007
Belarus,BLR,2020-03-22,0.007
Belarus,BLR,2020-03-23,0.007
Belarus,BLR,2020-03-24,0.007
Belarus,BLR,2020-03-25,0.005
Belarus,BLR,2020-03-26,0.005
Belarus,BLR,2020-03-27,0.003
Belarus,BLR,2020-03-28,0.002
Belarus,BLR,2020-03-29,0.002
Belarus,BLR,2020-03-30,0.009
Belarus,BLR,2020-03-31,0.009
Belarus,BLR,2020-04-01,0.01
Belarus,BLR,2020-04-02,0.027
Belarus,BLR,2020-04-03,0.03
Belarus,BLR,2020-04-04,0.038
Belarus,BLR,2020-04-05,0.049
Belarus,BLR,2020-04-06,0.055
Belarus,BLR,2020-04-07,0.059
Belarus,BLR,2020-04-08,0.064
Belarus,BLR,2020-04-09,0.077
Belarus,BLR,2020-04-10,0.087
Belarus,BLR,2020-04-11,0.08
Belarus,BLR,2020-04-12,0.079
Belarus,BLR,2020-04-13,0.079
Belarus,BLR,2020-04-14,0.084
Belarus,BLR,2020-04-15,0.088
Belarus,BLR,2020-04-16,0.084
Belarus,BLR,2020-04-17,0.085
Belarus,BLR,2020-04-18,0.091
Belarus,BLR,2020-04-19,0.094
Belarus,BLR,2020-04-20,0.097
Belarus,BLR,2020-04-21,0.094
Belarus,BLR,2020-04-22,0.092
Belarus,BLR,2020-04-23,0.093
Belarus,BLR,2020-04-24,0.091
Belarus,BLR,2020-04-25,0.092
Belarus,BLR,2020-04-26,0.094
Belarus,BLR,2020-04-27,0.098
Belarus,BLR,2020-04-28,0.105
Belarus,BLR,2020-04-29,0.109
Belarus,BLR,2020-04-30,0.111
Belarus,BLR,2020-05-01,0.111
Belarus,BLR,2020-05-02,0.111
Belarus,BLR,2020-05-03,0.11
Belarus,BLR,2020-05-04,0.108
Belarus,BLR,2020-05-05,0.109
Belarus,BLR,2020-05-06,0.112
Belarus,BLR,2020-05-07,0.116
Belarus,BLR,2020-05-08,0.115
Belarus,BLR,2020-05-09,0.11
Belarus,BLR,2020-05-10,0.106
Belarus,BLR,2020-05-11,0.102
Belarus,BLR,2020-05-12,0.097
Belarus,BLR,2020-05-13,0.09
Belarus,BLR,2020-05-14,0.084
Belarus,BLR,2020-05-15,0.081
Belarus,BLR,2020-05-16,0.078
Belarus,BLR,2020-05-17,0.077
Belarus,BLR,2020-05-18,0.075
Belarus,BLR,2020-05-19,0.073
Belarus,BLR,2020-05-20,0.072
Belarus,BLR,2020-05-21,0.069
Belarus,BLR,2020-05-22,0.068
Belarus,BLR,2020-05-23,0.067
Belarus,BLR,2020-05-24,0.067
Belarus,BLR,2020-05-25,0.066
Belarus,BLR,2020-05-26,0.067
Belarus,BLR,2020-05-27,0.066
Belarus,BLR,2020-05-28,0.067
Belarus,BLR,2020-05-29,0.069
Belarus,BLR,2020-05-30,0.07
Belarus,BLR,2020-05-31,0.069
Belarus,BLR,2020-06-01,0.069
Belarus,BLR,2020-06-02,0.069
Belarus,BLR,2020-06-03,0.07
Belarus,BLR,2020-06-04,0.07
Belarus,BLR,2020-06-05,0.071
Belarus,BLR,2020-06-06,0.073
Belarus,BLR,2020-06-07,0.075
Belarus,BLR,2020-06-08,0.076
Belarus,BLR,2020-06-09,0.07
Belarus,BLR,2020-06-10,0.066
Belarus,BLR,2020-06-11,0.061
Belarus,BLR,2020-06-12,0.057
Belarus,BLR,2020-06-13,0.053
Belarus,BLR,2020-06-14,0.049
Belarus,BLR,2020-06-15,0.045
Belarus,BLR,2020-06-16,0.046
Belarus,BLR,2020-06-17,0.043
Belarus,BLR,2020-06-18,0.041
Belarus,BLR,2020-06-19,0.039
Belarus,BLR,2020-06-20,0.037
Belarus,BLR,2020-06-21,0.036
Belarus,BLR,2020-06-22,0.034
Belarus,BLR,2020-06-23,0.032
Belarus,BLR,2020-06-24,0.032
Belarus,BLR,2020-06-25,0.031
Belarus,BLR,2020-06-26,0.029
Belarus,BLR,2020-06-27,0.028
Belarus,BLR,2020-06-28,0.026
Belarus,BLR,2020-06-29,0.024
Belarus,BLR,2020-06-30,0.023
Belarus,BLR,2020-07-01,0.021
Belarus,BLR,2020-07-02,0.021
Belarus,BLR,2020-07-03,0.022
Belarus,BLR,2020-07-04,0.022
Belarus,BLR,2020-07-05,0.023
Belarus,BLR,2020-07-06,0.024
Belarus,BLR,2020-07-07,0.024
Belarus,BLR,2020-07-08,0.024
Belarus,BLR,2020-07-09,0.023
Belarus,BLR,2020-07-10,0.023
Belarus,BLR,2020-07-11,0.021
Belarus,BLR,2020-07-12,0.02
Belarus,BLR,2020-07-13,0.021
Belarus,BLR,2020-07-14,0.022
Belarus,BLR,2020-07-15,0.024
Belarus,BLR,2020-07-16,0.022
Belarus,BLR,2020-07-17,0.02
Belarus,BLR,2020-07-18,0.021
Belarus,BLR,2020-07-19,0.022
Belarus,BLR,2020-07-20,0.019
Belarus,BLR,2020-07-21,0.018
Belarus,BLR,2020-07-22,0.017
Belarus,BLR,2020-07-23,0.017
Belarus,BLR,2020-07-24,0.018
Belarus,BLR,2020-07-25,0.017
Belarus,BLR,2020-07-26,0.016
Belarus,BLR,2020-07-27,0.017
Belarus,BLR,2020-07-28,0.015
Belarus,BLR,2020-07-29,0.014
Belarus,BLR,2020-07-30,0.014
Belarus,BLR,2020-07-31,0.014
Belarus,BLR,2020-08-01,0.014
Belarus,BLR,2020-08-02,0.014
Belarus,BLR,2020-08-03,0.014
Belarus,BLR,2020-08-04,0.015
Belarus,BLR,2020-08-05,0.015
Belarus,BLR,2020-08-06,0.015
Belarus,BLR,2020-08-07,0.015
Belarus,BLR,2020-08-08,0.015
Belarus,BLR,2020-08-09,0.016
Belarus,BLR,2020-08-10,0.016
Belarus,BLR,2020-08-11,0.015
Belarus,BLR,2020-08-12,0.015
Belarus,BLR,2020-08-13,0.015
Belarus,BLR,2020-08-14,0.015
Belarus,BLR,2020-08-15,0.013
Belarus,BLR,2020-08-16,0.014
Belarus,BLR,2020-08-17,0.012
Belarus,BLR,2020-08-18,0.012
Belarus,BLR,2020-08-19,0.012
Belarus,BLR,2020-08-20,0.013
Belarus,BLR,2020-08-21,0.014
Belarus,BLR,2020-08-22,0.017
Belarus,BLR,2020-08-23,0.017
Belarus,BLR,2020-08-24,0.02
Belarus,BLR,2020-08-25,0.022
Belarus,BLR,2020-08-26,0.025
Belarus,BLR,2020-08-27,0.025
Belarus,BLR,2020-08-28,0.026
Belarus,BLR,2020-08-29,0.026
Belarus,BLR,2020-08-30,0.027
Belarus,BLR,2020-08-31,0.024
Belarus,BLR,2020-09-01,0.023
Belarus,BLR,2020-09-02,0.021
Belarus,BLR,2020-09-03,0.02
Belarus,BLR,2020-09-04,0.019
Belarus,BLR,2020-09-05,0.019
Belarus,BLR,2020-09-06,0.019
Belarus,BLR,2020-09-07,0.019
Belarus,BLR,2020-09-08,0.02
Belarus,BLR,2020-09-09,0.021
Belarus,BLR,2020-09-10,0.02
Belarus,BLR,2020-09-11,0.019
Belarus,BLR,2020-09-12,0.019
Belarus,BLR,2020-09-13,0.018
Belarus,BLR,2020-09-14,0.019
Belarus,BLR,2020-09-15,0.02
Belarus,BLR,2020-09-16,0.02
Belarus,BLR,2020-09-17,0.02
Belarus,BLR,2020-09-18,0.02
Belarus,BLR,2020-09-19,0.021
Belarus,BLR,2020-09-20,0.022
Belarus,BLR,2020-09-21,0.021
Belarus,BLR,2020-09-22,0.02
Belarus,BLR,2020-09-23,0.018
Belarus,BLR,2020-09-24,0.018
Belarus,BLR,2020-09-25,0.019
Belarus,BLR,2020-09-26,0.02
Belarus,BLR,2020-09-27,0.021
Belarus,BLR,2020-09-28,0.021
Belarus,BLR,2020-09-29,0.022
Belarus,BLR,2020-09-30,0.023
Belarus,BLR,2020-10-01,0.023
Belarus,BLR,2020-10-02,0.023
Belarus,BLR,2020-10-03,0.023
Belarus,BLR,2020-10-04,0.019
Belarus,BLR,2020-10-05,0.022
Belarus,BLR,2020-10-06,0.022
Belarus,BLR,2020-10-07,0.023
Belarus,BLR,2020-10-08,0.025
Belarus,BLR,2020-10-09,0.024
Belarus,BLR,2020-10-10,0.02
Belarus,BLR,2020-10-11,0.027
Belarus,BLR,2020-10-12,0.024
Belarus,BLR,2020-10-13,0.025
Belarus,BLR,2020-10-14,0.027
Belarus,BLR,2020-10-15,0.026
Belarus,BLR,2020-10-16,0.027
Belarus,BLR,2020-10-17,0.031
Belarus,BLR,2020-10-18,0.03
Belarus,BLR,2020-10-19,0.031
Belarus,BLR,2020-10-20,0.031
Belarus,BLR,2020-10-21,0.03
Belarus,BLR,2020-10-22,0.031
Belarus,BLR,2020-10-23,0.032
Belarus,BLR,2020-10-24,0.033
Belarus,BLR,2020-10-25,0.034
Belarus,BLR,2020-10-26,0.035
Belarus,BLR,2020-10-27,0.036
Belarus,BLR,2020-10-28,0.04
Belarus,BLR,2020-10-29,0.041
Belarus,BLR,2020-10-30,0.043
Belarus,BLR,2020-10-31,0.044
Belarus,BLR,2020-11-01,0.044
Belarus,BLR,2020-11-02,0.044
Belarus,BLR,2020-11-03,0.044
Belarus,BLR,2020-11-04,0.044
Belarus,BLR,2020-11-05,0.043
Belarus,BLR,2020-11-06,0.043
Belarus,BLR,2020-11-07,0.043
Belarus,BLR,2020-11-08,0.041
Belarus,BLR,2020-11-09,0.04
Belarus,BLR,2020-11-10,0.039
Belarus,BLR,2020-11-11,0.038
Belarus,BLR,2020-11-12,0.038
Belarus,BLR,2020-11-13,0.039
Belarus,BLR,2020-11-14,0.039
Belarus,BLR,2020-11-15,0.039
Belarus,BLR,2020-11-16,0.041
Belarus,BLR,2020-11-17,0.044
Belarus,BLR,2020-11-18,0.046
Belarus,BLR,2020-11-19,0.047
Belarus,BLR,2020-11-20,0.048
Belarus,BLR,2020-11-21,0.052
Belarus,BLR,2020-11-22,0.055
Belarus,BLR,2020-11-23,0.054
Belarus,BLR,2020-11-24,0.054
Belarus,BLR,2020-11-25,0.054
Belarus,BLR,2020-11-26,0.056
Belarus,BLR,2020-11-27,0.059
Belarus,BLR,2020-11-28,0.061
Belarus,BLR,2020-11-29,0.063
Belarus,BLR,2020-11-30,0.065
Belarus,BLR,2020-12-01,0.066
Belarus,BLR,2020-12-02,0.067
Belarus,BLR,2020-12-03,0.068
Belarus,BLR,2020-12-04,0.068
Belarus,BLR,2020-12-05,0.069
Belarus,BLR,2020-12-06,0.07
Belarus,BLR,2020-12-07,0.071
Belarus,BLR,2020-12-08,0.071
Belarus,BLR,2020-12-09,0.072
Belarus,BLR,2020-12-10,0.073
Belarus,BLR,2020-12-11,0.074
Belarus,BLR,2020-12-12,0.075
Belarus,BLR,2020-12-13,0.075
Belarus,BLR,2020-12-14,0.076
Belarus,BLR,2020-12-15,0.078
Belarus,BLR,2020-12-16,0.079
Belarus,BLR,2020-12-17,0.08
Belarus,BLR,2020-12-18,0.081
Belarus,BLR,2020-12-19,0.082
Belarus,BLR,2020-12-20,0.083
Belarus,BLR,2020-12-21,0.084
Belarus,BLR,2020-12-22,0.084
Belarus,BLR,2020-12-23,0.085
Belarus,BLR,2020-12-24,0.085
Belarus,BLR,2020-12-25,0.085
Belarus,BLR,2020-12-26,0.085
Belarus,BLR,2020-12-27,0.084
Belarus,BLR,2020-12-28,0.084
Belarus,BLR,2020-12-29,0.087
Belarus,BLR,2020-12-30,0.09
Belarus,BLR,2020-12-31,0.094
Belarus,BLR,2021-01-01,0.098
Belarus,BLR,2021-01-02,0.102
Belarus,BLR,2021-01-03,0.107
Belarus,BLR,2021-01-04,0.112
Belarus,BLR,2021-01-05,0.108
Belarus,BLR,2021-01-06,0.107
Belarus,BLR,2021-01-07,0.106
Belarus,BLR,2021-01-08,0.106
Belarus,BLR,2021-01-09,0.106
Belarus,BLR,2021-01-10,0.108
Belarus,BLR,2021-01-11,0.108
Belarus,BLR,2021-01-12,0.114
Belarus,BLR,2021-01-13,0.116
Belarus,BLR,2021-01-14,0.119
Belarus,BLR,2021-01-15,0.12
Belarus,BLR,2021-01-16,0.121
Belarus,BLR,2021-01-17,0.122
Belarus,BLR,2021-01-18,0.122
Belarus,BLR,2021-01-19,0.118
Belarus,BLR,2021-01-20,0.116
Belarus,BLR,2021-01-21,0.114
Belarus,BLR,2021-01-22,0.112
Belarus,BLR,2021-01-23,0.111
Belarus,BLR,2021-01-24,0.109
Belarus,BLR,2021-01-25,0.101
Belarus,BLR,2021-01-26,0.1
Belarus,BLR,2021-01-27,0.103
Belarus,BLR,2021-01-28,0.1
Belarus,BLR,2021-01-29,0.099
Belarus,BLR,2021-01-30,0.103
Belarus,BLR,2021-01-31,0.106
Belarus,BLR,2021-02-01,0.109
Belarus,BLR,2021-02-02,0.105
Belarus,BLR,2021-02-03,0.102
Belarus,BLR,2021-02-04,0.102
Belarus,BLR,2021-02-05,0.101
Belarus,BLR,2021-02-06,0.099
Belarus,BLR,2021-02-07,0.098
Belarus,BLR,2021-02-08,0.095
Belarus,BLR,2021-02-09,0.095
Belarus,BLR,2021-02-10,0.097
Belarus,BLR,2021-02-11,0.097
Belarus,BLR,2021-02-12,0.097
Belarus,BLR,2021-02-13,0.094
Belarus,BLR,2021-02-14,0.092
Belarus,BLR,2021-02-15,0.093
Belarus,BLR,2021-02-16,0.096
Belarus,BLR,2021-02-17,0.091
Belarus,BLR,2021-02-18,0.09
Belarus,BLR,2021-02-19,0.092
Belarus,BLR,2021-02-20,0.091
Belarus,BLR,2021-02-21,0.088
Belarus,BLR,2021-02-22,0.089
Belarus,BLR,2021-02-23,0.088
Belarus,BLR,2021-02-24,0.087
Belarus,BLR,2021-02-25,0.085
Belarus,BLR,2021-02-26,0.085
Belarus,BLR,2021-02-27,0.083
Belarus,BLR,2021-02-28,0.083
Belgium,BEL,2020-03-07,0.062
Belgium,BEL,2020-03-08,0.068
Belgium,BEL,2020-03-09,0.069
Belgium,BEL,2020-03-10,0.073
Belgium,BEL,2020-03-11,0.079
Belgium,BEL,2020-03-12,0.084
Belgium,BEL,2020-03-13,0.09
Belgium,BEL,2020-03-14,0.089
Belgium,BEL,2020-03-15,0.095
Belgium,BEL,2020-03-16,0.104
Belgium,BEL,2020-03-17,0.122
Belgium,BEL,2020-03-18,0.136
Belgium,BEL,2020-03-19,0.155
Belgium,BEL,2020-03-20,0.183
Belgium,BEL,2020-03-21,0.21
Belgium,BEL,2020-03-22,0.222
Belgium,BEL,2020-03-23,0.251
Belgium,BEL,2020-03-24,0.274
Belgium,BEL,2020-03-25,0.294
Belgium,BEL,2020-03-26,0.312
Belgium,BEL,2020-03-27,0.319
Belgium,BEL,2020-03-28,0.324
Belgium,BEL,2020-03-29,0.327
Belgium,BEL,2020-03-30,0.325
Belgium,BEL,2020-03-31,0.318
Belgium,BEL,2020-04-01,0.311
Belgium,BEL,2020-04-02,0.302
Belgium,BEL,2020-04-03,0.297
Belgium,BEL,2020-04-04,0.29
Belgium,BEL,2020-04-05,0.282
Belgium,BEL,2020-04-06,0.273
Belgium,BEL,2020-04-07,0.267
Belgium,BEL,2020-04-08,0.256
Belgium,BEL,2020-04-09,0.248
Belgium,BEL,2020-04-10,0.237
Belgium,BEL,2020-04-11,0.225
Belgium,BEL,2020-04-12,0.219
Belgium,BEL,2020-04-13,0.21
Belgium,BEL,2020-04-14,0.199
Belgium,BEL,2020-04-15,0.192
Belgium,BEL,2020-04-16,0.178
Belgium,BEL,2020-04-17,0.166
Belgium,BEL,2020-04-18,0.159
Belgium,BEL,2020-04-19,0.15
Belgium,BEL,2020-04-20,0.144
Belgium,BEL,2020-04-21,0.133
Belgium,BEL,2020-04-22,0.12
Belgium,BEL,2020-04-23,0.106
Belgium,BEL,2020-04-24,0.091
Belgium,BEL,2020-04-25,0.078
Belgium,BEL,2020-04-26,0.071
Belgium,BEL,2020-04-27,0.06
Belgium,BEL,2020-04-28,0.054
Belgium,BEL,2020-04-29,0.045
Belgium,BEL,2020-04-30,0.039
Belgium,BEL,2020-05-01,0.033
Belgium,BEL,2020-05-02,0.031
Belgium,BEL,2020-05-03,0.029
Belgium,BEL,2020-05-04,0.027
Belgium,BEL,2020-05-05,0.026
Belgium,BEL,2020-05-06,0.026
Belgium,BEL,2020-05-07,0.026
Belgium,BEL,2020-05-08,0.028
Belgium,BEL,2020-05-09,0.027
Belgium,BEL,2020-05-10,0.028
Belgium,BEL,2020-05-11,0.029
Belgium,BEL,2020-05-12,0.028
Belgium,BEL,2020-05-13,0.026
Belgium,BEL,2020-05-14,0.025
Belgium,BEL,2020-05-15,0.025
Belgium,BEL,2020-05-16,0.025
Belgium,BEL,2020-05-17,0.024
Belgium,BEL,2020-05-18,0.023
Belgium,BEL,2020-05-19,0.023
Belgium,BEL,2020-05-20,0.024
Belgium,BEL,2020-05-21,0.024
Belgium,BEL,2020-05-22,0.024
Belgium,BEL,2020-05-23,0.025
Belgium,BEL,2020-05-24,0.026
Belgium,BEL,2020-05-25,0.026
Belgium,BEL,2020-05-26,0.025
Belgium,BEL,2020-05-27,0.023
Belgium,BEL,2020-05-28,0.023
Belgium,BEL,2020-05-29,0.022
Belgium,BEL,2020-05-30,0.02
Belgium,BEL,2020-05-31,0.019
Belgium,BEL,2020-06-01,0.019
Belgium,BEL,2020-06-02,0.017
Belgium,BEL,2020-06-03,0.017
Belgium,BEL,2020-06-04,0.018
Belgium,BEL,2020-06-05,0.017
Belgium,BEL,2020-06-06,0.017
Belgium,BEL,2020-06-07,0.016
Belgium,BEL,2020-06-08,0.016
Belgium,BEL,2020-06-09,0.016
Belgium,BEL,2020-06-10,0.015
Belgium,BEL,2020-06-11,0.014
Belgium,BEL,2020-06-12,0.013
Belgium,BEL,2020-06-13,0.012
Belgium,BEL,2020-06-14,0.012
Belgium,BEL,2020-06-15,0.011
Belgium,BEL,2020-06-16,0.011
Belgium,BEL,2020-06-17,0.01
Belgium,BEL,2020-06-18,0.01
Belgium,BEL,2020-06-19,0.01
Belgium,BEL,2020-06-20,0.01
Belgium,BEL,2020-06-21,0.01
Belgium,BEL,2020-06-22,0.01
Belgium,BEL,2020-06-23,0.01
Belgium,BEL,2020-06-24,0.01
Belgium,BEL,2020-06-25,0.009
Belgium,BEL,2020-06-26,0.009
Belgium,BEL,2020-06-27,0.009
Belgium,BEL,2020-06-28,0.009
Belgium,BEL,2020-06-29,0.009
Belgium,BEL,2020-06-30,0.009
Belgium,BEL,2020-07-01,0.009
Belgium,BEL,2020-07-02,0.009
Belgium,BEL,2020-07-03,0.009
Belgium,BEL,2020-07-04,0.009
Belgium,BEL,2020-07-05,0.009
Belgium,BEL,2020-07-06,0.009
Belgium,BEL,2020-07-07,0.009
Belgium,BEL,2020-07-08,0.01
Belgium,BEL,2020-07-09,0.01
Belgium,BEL,2020-07-10,0.01
Belgium,BEL,2020-07-11,0.01
Belgium,BEL,2020-07-12,0.011
Belgium,BEL,2020-07-13,0.011
Belgium,BEL,2020-07-14,0.012
Belgium,BEL,2020-07-15,0.013
Belgium,BEL,2020-07-16,0.015
Belgium,BEL,2020-07-17,0.016
Belgium,BEL,2020-07-18,0.017
Belgium,BEL,2020-07-19,0.018
Belgium,BEL,2020-07-20,0.019
Belgium,BEL,2020-07-21,0.022
Belgium,BEL,2020-07-22,0.022
Belgium,BEL,2020-07-23,0.022
Belgium,BEL,2020-07-24,0.025
Belgium,BEL,2020-07-25,0.024
Belgium,BEL,2020-07-26,0.026
Belgium,BEL,2020-07-27,0.026
Belgium,BEL,2020-07-28,0.026
Belgium,BEL,2020-07-29,0.027
Belgium,BEL,2020-07-30,0.029
Belgium,BEL,2020-07-31,0.029
Belgium,BEL,2020-08-01,0.029
Belgium,BEL,2020-08-02,0.03
Belgium,BEL,2020-08-03,0.03
Belgium,BEL,2020-08-04,0.03
Belgium,BEL,2020-08-05,0.031
Belgium,BEL,2020-08-06,0.032
Belgium,BEL,2020-08-07,0.033
Belgium,BEL,2020-08-08,0.035
Belgium,BEL,2020-08-09,0.036
Belgium,BEL,2020-08-10,0.036
Belgium,BEL,2020-08-11,0.037
Belgium,BEL,2020-08-12,0.037
Belgium,BEL,2020-08-13,0.037
Belgium,BEL,2020-08-14,0.037
Belgium,BEL,2020-08-15,0.035
Belgium,BEL,2020-08-16,0.034
Belgium,BEL,2020-08-17,0.034
Belgium,BEL,2020-08-18,0.032
Belgium,BEL,2020-08-19,0.03
Belgium,BEL,2020-08-20,0.031
Belgium,BEL,2020-08-21,0.031
Belgium,BEL,2020-08-22,0.031
Belgium,BEL,2020-08-23,0.031
Belgium,BEL,2020-08-24,0.03
Belgium,BEL,2020-08-25,0.03
Belgium,BEL,2020-08-26,0.029
Belgium,BEL,2020-08-27,0.027
Belgium,BEL,2020-08-28,0.026
Belgium,BEL,2020-08-29,0.026
Belgium,BEL,2020-08-30,0.026
Belgium,BEL,2020-08-31,0.026
Belgium,BEL,2020-09-01,0.024
Belgium,BEL,2020-09-02,0.024
Belgium,BEL,2020-09-03,0.025
Belgium,BEL,2020-09-04,0.026
Belgium,BEL,2020-09-05,0.026
Belgium,BEL,2020-09-06,0.027
Belgium,BEL,2020-09-07,0.028
Belgium,BEL,2020-09-08,0.028
Belgium,BEL,2020-09-09,0.028
Belgium,BEL,2020-09-10,0.029
Belgium,BEL,2020-09-11,0.03
Belgium,BEL,2020-09-12,0.03
Belgium,BEL,2020-09-13,0.031
Belgium,BEL,2020-09-14,0.032
Belgium,BEL,2020-09-15,0.034
Belgium,BEL,2020-09-16,0.036
Belgium,BEL,2020-09-17,0.037
Belgium,BEL,2020-09-18,0.039
Belgium,BEL,2020-09-19,0.04
Belgium,BEL,2020-09-20,0.041
Belgium,BEL,2020-09-21,0.043
Belgium,BEL,2020-09-22,0.045
Belgium,BEL,2020-09-23,0.047
Belgium,BEL,2020-09-24,0.049
Belgium,BEL,2020-09-25,0.051
Belgium,BEL,2020-09-26,0.052
Belgium,BEL,2020-09-27,0.053
Belgium,BEL,2020-09-28,0.055
Belgium,BEL,2020-09-29,0.058
Belgium,BEL,2020-09-30,0.061
Belgium,BEL,2020-10-01,0.067
Belgium,BEL,2020-10-02,0.072
Belgium,BEL,2020-10-03,0.076
Belgium,BEL,2020-10-04,0.079
Belgium,BEL,2020-10-05,0.082
Belgium,BEL,2020-10-06,0.089
Belgium,BEL,2020-10-07,0.098
Belgium,BEL,2020-10-08,0.103
Belgium,BEL,2020-10-09,0.11
Belgium,BEL,2020-10-10,0.116
Belgium,BEL,2020-10-11,0.119
Belgium,BEL,2020-10-12,0.127
Belgium,BEL,2020-10-13,0.133
Belgium,BEL,2020-10-14,0.142
Belgium,BEL,2020-10-15,0.147
Belgium,BEL,2020-10-16,0.153
Belgium,BEL,2020-10-17,0.158
Belgium,BEL,2020-10-18,0.163
Belgium,BEL,2020-10-19,0.166
Belgium,BEL,2020-10-20,0.175
Belgium,BEL,2020-10-21,0.183
Belgium,BEL,2020-10-22,0.197
Belgium,BEL,2020-10-23,0.211
Belgium,BEL,2020-10-24,0.225
Belgium,BEL,2020-10-25,0.236
Belgium,BEL,2020-10-26,0.251
Belgium,BEL,2020-10-27,0.269
Belgium,BEL,2020-10-28,0.284
Belgium,BEL,2020-10-29,0.291
Belgium,BEL,2020-10-30,0.292
Belgium,BEL,2020-10-31,0.288
Belgium,BEL,2020-11-01,0.285
Belgium,BEL,2020-11-02,0.278
Belgium,BEL,2020-11-03,0.271
Belgium,BEL,2020-11-04,0.264
Belgium,BEL,2020-11-05,0.255
Belgium,BEL,2020-11-06,0.244
Belgium,BEL,2020-11-07,0.24
Belgium,BEL,2020-11-08,0.236
Belgium,BEL,2020-11-09,0.232
Belgium,BEL,2020-11-10,0.219
Belgium,BEL,2020-11-11,0.209
Belgium,BEL,2020-11-12,0.203
Belgium,BEL,2020-11-13,0.2
Belgium,BEL,2020-11-14,0.197
Belgium,BEL,2020-11-15,0.195
Belgium,BEL,2020-11-16,0.189
Belgium,BEL,2020-11-17,0.177
Belgium,BEL,2020-11-18,0.166
Belgium,BEL,2020-11-19,0.156
Belgium,BEL,2020-11-20,0.144
Belgium,BEL,2020-11-21,0.135
Belgium,BEL,2020-11-22,0.131
Belgium,BEL,2020-11-23,0.126
Belgium,BEL,2020-11-24,0.116
Belgium,BEL,2020-11-25,0.109
Belgium,BEL,2020-11-26,0.104
Belgium,BEL,2020-11-27,0.099
Belgium,BEL,2020-11-28,0.097
Belgium,BEL,2020-11-29,0.096
Belgium,BEL,2020-11-30,0.094
Belgium,BEL,2020-12-01,0.09
Belgium,BEL,2020-12-02,0.089
Belgium,BEL,2020-12-03,0.088
Belgium,BEL,2020-12-04,0.088
Belgium,BEL,2020-12-05,0.086
Belgium,BEL,2020-12-06,0.087
Belgium,BEL,2020-12-07,0.086
Belgium,BEL,2020-12-08,0.084
Belgium,BEL,2020-12-09,0.083
Belgium,BEL,2020-12-10,0.082
Belgium,BEL,2020-12-11,0.081
Belgium,BEL,2020-12-12,0.082
Belgium,BEL,2020-12-13,0.082
Belgium,BEL,2020-12-14,0.082
Belgium,BEL,2020-12-15,0.082
Belgium,BEL,2020-12-16,0.08
Belgium,BEL,2020-12-17,0.079
Belgium,BEL,2020-12-18,0.078
Belgium,BEL,2020-12-19,0.076
Belgium,BEL,2020-12-20,0.076
Belgium,BEL,2020-12-21,0.075
Belgium,BEL,2020-12-22,0.074
Belgium,BEL,2020-12-23,0.074
Belgium,BEL,2020-12-24,0.074
Belgium,BEL,2020-12-25,0.074
Belgium,BEL,2020-12-26,0.072
Belgium,BEL,2020-12-27,0.071
Belgium,BEL,2020-12-28,0.07
Belgium,BEL,2020-12-29,0.072
Belgium,BEL,2020-12-30,0.073
Belgium,BEL,2020-12-31,0.072
Belgium,BEL,2021-01-01,0.073
Belgium,BEL,2021-01-02,0.072
Belgium,BEL,2021-01-03,0.071
Belgium,BEL,2021-01-04,0.067
Belgium,BEL,2021-01-05,0.062
Belgium,BEL,2021-01-06,0.059
Belgium,BEL,2021-01-07,0.057
Belgium,BEL,2021-01-08,0.055
Belgium,BEL,2021-01-09,0.054
Belgium,BEL,2021-01-10,0.054
Belgium,BEL,2021-01-11,0.053
Belgium,BEL,2021-01-12,0.052
Belgium,BEL,2021-01-13,0.05
Belgium,BEL,2021-01-14,0.05
Belgium,BEL,2021-01-15,0.051
Belgium,BEL,2021-01-16,0.053
Belgium,BEL,2021-01-17,0.053
Belgium,BEL,2021-01-18,0.054
Belgium,BEL,2021-01-19,0.055
Belgium,BEL,2021-01-20,0.055
Belgium,BEL,2021-01-21,0.056
Belgium,BEL,2021-01-22,0.056
Belgium,BEL,2021-01-23,0.056
Belgium,BEL,2021-01-24,0.056
Belgium,BEL,2021-01-25,0.056
Belgium,BEL,2021-01-26,0.056
Belgium,BEL,2021-01-27,0.055
Belgium,BEL,2021-01-28,0.055
Belgium,BEL,2021-01-29,0.055
Belgium,BEL,2021-01-30,0.055
Belgium,BEL,2021-01-31,0.055
Belgium,BEL,2021-02-01,0.055
Belgium,BEL,2021-02-02,0.055
Belgium,BEL,2021-02-03,0.054
